Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Schnauzer,24,195,0,2,1,2,5,2,3,1,1,3,1,1,0,41336,8fa619178c947fcaab19cc771f1772c7,0,Mongral puppys for adoption whatsapp me.,ad160afc4,0.0,1
2,Sam,2,285,264,1,3,4,0,2,3,2,2,2,1,1,0,41326,49669f18048a41e70574a994b38d5903,0,"Hi,I am moving to a new home next month, the new place does not allow pets. I currently have 11 cats at home, sadly I have to put some of them up for adoption. Please help me find a loving home for my adorable cats.",00e50c7a7,3.0,1
2,Putih & Belang,7,266,0,1,6,7,0,2,1,2,1,2,1,2,0,41326,05bb6a84c0d1751e6630b9fa627f971d,0,kucing ni saya adopt utk dijaga sebelum dapat tuan baru.. berumur 7-9bulan,c1df421c4,3.0,4
2,Cute Kittens,2,283,0,3,1,4,7,1,1,2,2,2,1,4,0,41327,d45835203e941bec5766bc5408306139,0,"Hi, I have 4 kittens just borned a month ago, they can start to take cat food, previously was feed by their own cat mother. I'm sincerely finding home for them, because I have no enough space for them anymore.",2cf4994e7,3.0,4
2,,1,266,0,1,1,2,0,1,1,3,3,3,2,1,0,41401,698b2e61f325ea11eaa824381ecacd42,0,Found on road with a box on side,b558d016b,4.0,2
1,Puppy,2,307,0,1,2,3,7,2,1,2,1,2,1,1,0,41326,74c32a1bc246204b75218277e44aaf18,0,This puppy wandered into my house. He is a little timid but after getting to know you is very friendly and lively. Has a good appetite and has good toilet habits. His fur is soft. Does not seem to have suffered any trauma. We didn't name him because we were already getting too attached. You can name him once he is home with you :),bfab5f493,5.0,1
2,Stray #3,1,266,0,2,1,3,7,2,1,2,2,2,1,1,0,41326,153effec7d0987909ad80f82b4f3f1ba,0,"This kitten desperately needs a home because I'm not allowed to keep pets in my apartment. I have already trained her to use litter box. She has already tried some soft kitty food as well, but I think she still prefers bottle fed. She loves playing with boxes and dangling toys. Likes to climb and chew on something. Can get very hyperactive sometimes like climbing the chair or hanging on a wall. Be aware that this kitten still has a mother even though the mother is no longer interested in nursing, she still comes home to feed the kittens. This kitten is almost 2 months old, and make sure you know how to look after it before adopting it.",048cd8bc0,4.0,2
1,Chocolate,4,307,0,2,2,0,0,2,3,1,1,2,1,1,0,41330,2fb7d7718f9c7704ab9ae80d95f56597,0,"Introducing ""CHOCOLATE"" She is for adoption. Look how adorable is she.. Mix breed ( terrier and mongrel ) Fully brown body including her eyes 👀 She is really playful and loving pup. Do give her a loving home 🐶 #bekind#adopt",8a9bdc274,4.0,2
2,"Do, Re, Mi And Noemy",1,266,0,3,1,4,7,2,1,2,1,2,1,4,0,41326,9bb6a0a909be2c2a172b074d3aa414c2,0,"Hi Friends, Another family is ready for adoption. Noemy is the mother, White color with few blanc and yellow dot here and there. Very cudly but agressive to other cat who come near to her kids. Very caring to her kids. Not yet spayed. Do - one of the kids. color like the mother. the biggest among them 3. very active, playfull and did not afraid of human.. hehehee. He can play by him self alone anywhere in the house and will ignore the other cat who try to bully him. Re - orange + white. most shy one but playfull if they play togahter. this one will scream very loud if u try to hold him and then the mother will come to u... hehehee Mi - almost celico color:white and yellow and black pathes on the body. very playful like Do, but a bit scare to human but less scare then Re.",cdc958646,11.0,2
2,Cute Kitten,4,266,0,2,1,7,0,1,1,3,3,3,2,1,0,41401,d2336b9af3ec2beb443d5fd65e9b3457,0,"Female kitten found close to Jalan Alor, injured leg. She is now at a vet to be cured. She was super Sweet when we took her to the clinic. Should be released Saturday on Sunday. I am a tourist here, leaving KL on November 22. The vet says procedures to Export her to Italy (home country) will take 4 months. I cannot keep her here. I am trying to find her a new home. The picture below is the only one I took :(",bcf8ec029,1.0,4
1,Josephine,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41401,55799d60e62289c65869c915322ac4ee,0,"She's sweet and easy to warm up to pup. Active and likes to engage in play, but is reserved to start. She bonds very well with adults and children alike, and is more likely to bond one-on-one than in groups. Jo tends to be more on the timid side, but once she is familiar with someone (which does not take long), she adapts very well with the environment. She is still very young, so her personality may change. Thus far Jo's settled in well to her foster homes, where she gets along with other pups and animals in the home. Josephine is still very young, thus needs a lot of attention. She does not like being left alone and does tend to follow you around or yelp quite a bit when left on her own, which can be a problem at night. She should grow out of this phase soon, and although it's a difficult phase, this is the best time to bond and form a solid attachment with her. We would love to keep Josephine but our apartment does not allow for pets, and it is far too small a space for her size. She has gotten dewormed and done one wash for fleas and ticks, with other vaccinations and a neutering pending with vets advice, as they suggest we wait for her to get a little older.",158bc6f24,5.0,0
2,Fluffy Luna,12,265,0,2,1,2,0,2,2,2,2,1,1,1,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,"Luna mummy was found with 3 kitten at the alley. She is a extremely gentle and well behave cat. She is lovely and clingy, always longing for the pat at her head and tummy. She has a thick and beautiful medium length coat, fluffy tail. She is spayed and ready for adoption. The adopter must vaccinate her, keep the Cat INDOOR ONLY at all times, do not feed cheapies brand of kibbles, and do not caged her.",f35683806,3.0,3
1,Rocky,3,307,0,1,2,0,0,2,2,1,1,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,Ready for adoption !! Kindly contact us if interested in adopting!!,283d0763f,1.0,1
1,Peedeeâs Angels.,1,307,307,2,5,0,0,2,1,2,1,2,1,5,0,41332,849422fd38034704fc696f2a455a24d4,0,These puppies were rescued from an abandoned house. They are between 1-2 months old. 10 puppies were found in the house with 2 mothers. Puppies are healthy. Applied frontline spray and deworm syrup PleAse give them a loving home.,2de2cbdcf,5.0,4
1,JS-M-101,2,307,0,1,1,2,7,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"2 months male puppy looking for a good home. Interested adopter(s), please contact Jason at.",1a8215249,1.0,3
1,Nellie,2,307,0,2,2,7,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Puppy looking for a home sweet home. Commitment to spay is compulsory. Interested to adopt pls contact Amy ,755abaa79,1.0,2
2,Ginger Kitten,2,266,0,3,2,3,0,2,1,2,2,2,1,3,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,"3 ginger kitten was found abandoned in front of the shopping mall together with the mummy cat. They are now able to eat kibbles and ready for adoption! 2 girls and 1 boy, super active and naughty! And very clingy as well. Adopter must vaccinate and spay the cat. Please contact",94ae813d8,5.0,1
2,No Name,1,292,0,1,7,0,0,1,1,2,1,2,1,1,0,41401,6509c82a5ad1e4f6ec7d209ecd652cc1,0,"hye all..kawan i jmpa kitty ni kat bawah apartment dia, n decide to find serious adopter. dia xdapat nak adopt cat lagi sbb kuota da penuh. so sesapa brminat nak adopt kitty ni, please contact me.. this kitty so cute and playful..i'll upload the photo soon.. wanted adopter: 1- sesiapa yang sanggup spend time sepenuh masa utk take care this kitten sebab dia masih baby. 2- must update about him to the owner. 3- sesiapa yang sanggup bela dia smpi ke akhir hayat dia. aka smpai bila2 la.. Pendek kata nak cari adopter yg betul2 boleh bagi kasih sayang kat dia...",b73079713,1.0,1
1,,1,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41332,2c0ef25384c335d487b33f9ab9407e45,0,Puppy for adoption,1a61a5963,5.0,2
1,SNOW,24,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,Snow is super friendly and docile She is good with dogs and also cats,9449dcc18,2.0,3
2,,3,243,0,2,7,0,0,2,1,2,1,3,1,3,0,41326,f0c64f05003ff0eb81e0601e8e790c37,0,Hi.. I'm looking for a lovely new owner for the adoption of my 3 little kittens. It's FOC. Kindly contact me if any is interested. Thank you.,4331ce278,5.0,4
1,Leia,10,76,307,2,1,7,0,2,1,1,1,1,1,1,100,41326,37c122a1f15a45ae8ea56b0872fd6419,0,"[Important Note] If you don't read and answer questions, we will not reply you at all. 如果你不回答以下问题，我们不会答复你。 Jika anda tidak menjawab soalan-soalan berikut, kami tidak akan memberi respon. [For Adoption] Leia the Dalmatian mix (15kg) is 1 year's old in May . Her father is a Dalmatian and her mother is a Dalmatian mix. She is a result of irresponsible breeding by her ex-owner who refused to spay. They simply give away about 10 puppies every 6 months. We took her in when she was approximately 4 months old and only realize she was partially deaf when she was 5 months old. She has been trained using hand gesture and understand Sit, Stay, Down, and Come. If you intend to adopt her, please read up on how to manage a partially deaf dog. She relies on her nose and can smell you from far away, even without seeing you! She has been spayed in December . She does not have any known allergy and is healthy. She has good appetite and likes kibble or any food (as long as healthy). She is friendly, affectionate, plays well with humans and dogs. She is rather active and is destructive when bored. She's not a guard dog at all. She is wary of strangers at first. If you are keen to adopt her, please send us a message to describe: 1. Your experience handling dog (if any) 2. Is your family supportive of the adoption? 3. How much time can you spend with her daily? 4. Are you financially stable and committed to care for her? 5. Can you describe the environment and lifestyle she will have if she goes to you? 6. Are you agreeable to send us updates (photos) every now and then after adoption? Thank you for choosing to adopt. Adoption fee of RM to cover for spaying while the remaining RM medical expenses is sponsored by us. Those who do not answer the questions will be ignored. Thank you.",ee8518e4c,8.0,4
1,,36,20,0,1,1,2,5,2,2,3,1,3,1,1,0,41401,f15206a482c7840086f606485064a630,0,I found him in kl taman melati area,9b8805c58,3.0,1
2,Pok Leh Dan Mek Som,8,292,0,3,1,4,7,2,1,1,1,3,1,2,0,41367,f743d229f91f90da47bb7ffff44f2dd5,0,"Mek som dan Pok Leh.Ciri ciri istimewa pok leh ialah terlebih jari(sila rujuk gambar)Maaf,saya tidak menerima mereka yang mahu mengadopt secara berasingan.Mestilah adopt secara sepasang.Sebab nak lepaskan ialah saya seorang penyelamat haiwan di kawasan saya,Kota Bharu yang mengambil kucing yang mahu dibuang ataupun yang telah dibuang.Sila hubungi saya di kawasan Kota Bharu untuk proses.Tiada bayaran yang dicaj,tetapi saya mengalu alukan sumbangan dalam bentuk makanan ataupun barang barang keperluan kucing.Terima kasih Call: Whassap:",dbaacc7e8,5.0,4
2,White Long Hair Tail,12,266,0,1,7,0,0,3,1,3,3,3,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,"This male cat also from previous owner cum breeder. Whatsapp NOW. If no longer available, other cats available for adoption.",618ca94ad,1.0,2
1,Snoopy,3,307,103,1,2,5,0,2,1,2,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"Very lovable, active, the ""brains"" (clever), manja and full of kisses!",1b932e373,8.0,1
2,Blacky,12,266,0,2,1,0,0,2,1,1,1,1,1,3,50,41342,b53018f87452627ff212e93ad6ff48e6,0,They are abandoned cats and now waiting for you to give them a home.,3163e9acf,3.0,4
1,Little Pup,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,07e4c1d592879ec255e03ac758e64f7c,0,"Update: Little pup has had a trip to the vet and is in good health! She has also been de-wormed and vaccinated :) Good home needed for ""little pup"" girl who is kind, friendly and loves people. Her traits: Female pup, likely 2-3 months old. She's friendly, loves being around people and has a bushy tail. Her story: We found this lovely little pup a couple of days ago, when she was almost knocked down by oncoming traffic at the Desa ParkCity roundabout. She happily strolled across several cars, seemingly unaware of the danger she was in, so we stopped to call her away from the road. She immediately ran over to us while happily wagging her tail – and that's when we realised just how friendly she was. Her health: ""Little pup"" is clean and appears healthy.",c320a6005,10.0,3
2,Meeka,1,288,271,2,2,7,0,3,3,2,2,2,1,1,0,41326,0fe2f817659a685538bbbf5c90b7b8b7,0,Soft and fluffy. Friendly and cuddly too. Owner had too many cats so had to let go of the cat she has.,372f9cf86,0.0,0
2,Panda,6,266,0,2,3,4,0,1,2,3,3,3,1,1,1,41401,c718cd9e41759f9765b20004c8478b92,0,free,f5d79ff56,1.0,4
2,Maroo,2,306,0,2,1,6,7,1,1,2,2,2,1,1,0,41401,5fd8ffa53753daaac1a3adedfb199be9,0,"Active and naughty kitty. Loves to climb with that cute little ""socks""! Check out her other siblings in my profile (Smudge, Bwee, and Ackie). Please contact me at. Urgent adoption.",372d1784a,3.0,0
2,Leechi And Honey,2,265,0,3,1,6,0,1,2,2,2,2,1,2,0,41326,b2f9bc0d7fd636c7c6ee1d7bc5be7e9e,0,Two very active and lovely kittens for adoption. They need a loving family and a permanent home. Litter box trained. I am leaving Malaysia. Please contact urgently. Interested cat lovers should whatsapp me: . Thanks.,86953ea0b,5.0,4
2,Kitty 1 And 2,0,265,0,1,5,0,0,1,2,2,2,2,1,2,0,41332,59d4088afb25ed7cf5fe9c003adbe041,0,These 2 kittens came wandering into my compound yesterday evening before the heavy downpour last night. Mummy is nowhere to be found. I have no experience handling kittens and am hoping that these kittens will be adopted soon. They ate the fine tuna flakes and drank the water that I gave them earlier. Tried to bottle feed them but I think I didn't do it properly so they rejected it.These lovely kittens deserve permanent loving homes. Thank you!,a674a0bd7,2.0,0
